"","sex","age","education","mdp1","mdu1","mdu2","mdu3","mdp2","mdu4","mdp3","mdp4","hh.sinc1","hh.fair1","hh.greed1","hh.mod1","hh.sinc2","hh.fair2","hh.greed2","hh.mod2","hh.sinc3","hh.fair3","hh.greed3","hh.mod3","hh.sinc4","hh.fair4","hh.greed4","hh.mod4","alt1","alt2","alt3","alt4","npi1","npi2","npi3","npi4","npi5","npi6","npi7","npi8","npi9","npi10","npi11","npi12","npi13","npi14","npi15","mach1","mach2","mach3","mach4","mach5","dc1","dc2","dc3","dc4","dc5","dc6","dc7","dc8","dc9","dc10","dc11","dc12","dc13","dc14","dc15","dc16","srp1","srp2","srp3","srp4","srp5","srp6","srp7","srp8","srp9","srp10","srp11","srp12","srp13","srp14","srp15","srp16","srp17","srp18","srp19","srp20","srp21","srp22","srp23","srp24","srp25","srp26","srp27","srp28","srp29","srp30","srp31","sinc.facet","fair.facet","greed.facet","mod.facet","hh.total","altruism","mdp.facet","mdu.facet","md.total","dc.total","mach.total","npi.total","srp.total"
"639","2",23,"4",-2,-2,-1,-1,-2,-2,-2,-2,3,4,4,4,2,4,2,1,3,4,3,4,2,4,1,2,4,4,4,4,3,3,2,4,4,4,3,4,5,2,5,6,4,3,4,5,4,5,2,2,1,2,3,2,4,1,2,3,1,3,3,1,2,2,1,2,1,1,4,3,2,4,3,4,2,2,1,2,3,1,3,1,1,4,1,3,1,1,2,5,1,2,1,2,1,1,1,2.5,4,2.5,2.75,2.9375,4,-8,-6,-14,2.0625,3.6,3.73333333333333,2.03333333333333
"640","1",24,"4",-2,-2,-1,-1,-1,-1,-2,-2,5,3,3,3,5,3,5,5,4,3,5,3,4,3,5,5,4,3,2,4,6,2,1,6,4,1,4,4,1,1,1,3,1,2,3,5,4,3,4,3,2,2,1,1,2,3,5,4,2,3,1,3,1,2,1,3,1,2,2,1,5,4,2,3,4,3,2,2,4,3,2,3,3,5,1,3,1,1,2,4,3,2,5,4,2,3,1,4.5,3,4.5,4,4,3.25,-7,-5,-12,2.25,3.8,2.66666666666667,2.73333333333333
"641","1",25,"5",1,2,-1,-1,-2,1,-1,-2,3,2,3,4,2,2,4,4,2,3,3,2,3,4,2,2,4,3,5,3,4,4,4,4,4,3,2,4,3,4,4,4,1,4,1,6,5,3,3,3,1,3,2,1,5,2,4,2,2,3,3,3,1,2,3,3,1,3,3,3,1,1,1,4,1,2,2,4,3,2,5,5,4,5,1,3,1,1,3,5,2,1,1,4,1,1,2,2.5,2.75,3,3,2.8125,3.75,-4,1,-3,2.5,4,3.33333333333333,2.43333333333333
"642","1",26,"4",-1,1,-2,-2,-2,-1,1,-1,3,3,3,3,3,3,5,4,5,2,3,4,2,4,2,2,4,3,3,4,3,3,2,2,2,2,2,5,3,5,2,2,2,1,2,5,4,5,2,2,1,3,1,4,1,2,1,2,2,3,3,2,2,2,1,1,2,2,1,1,1,3,1,3,2,1,1,3,1,1,4,2,4,4,3,1,1,1,2,2,1,2,1,2,1,1,1,3.25,3,3.25,3.25,3.1875,3.5,-3,-4,-7,1.9375,3.6,2.53333333333333,1.83333333333333
"643","1",55,"4",-2,-1,-2,-2,-2,1,-2,-1,2,2,3,4,2,4,4,4,2,3,4,3,2,2,5,4,5,2,5,4,3,3,4,4,4,2,2,2,2,3,4,5,6,3,4,3,4,2,4,1,1,3,1,3,3,2,1,4,2,2,4,4,2,4,2,2,3,1,1,4,1,1,2,4,3,2,2,3,1,1,2,2,4,3,3,2,3,1,1,4,1,1,1,1,1,1,1,2,2.75,4,3.75,3.125,4,-7,-4,-11,2.5,2.8,3.4,1.9
"644","2",61,"5",-2,-2,-2,-2,-1,2,-1,1,4,4,5,4,4,4,3,4,4,4,3,3,3,4,3,2,3,3,2,4,5,4,4,3,4,3,5,4,3,5,3,4,3,3,3,5,2,1,2,1,2,1,1,2,2,1,3,3,3,3,2,1,1,2,2,2,4,3,3,1,2,1,2,4,2,1,1,1,3,1,2,1,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3.75,4,3.5,3.25,3.625,3,-3,-4,-7,1.9375,2.2,3.73333333333333,1.7
"645","2",32,"4",-2,-2,-2,-2,2,2,-1,-2,4,1,2,2,2,4,2,2,4,3,2,3,4,1,2,3,4,3,3,3,5,4,5,6,6,6,3,3,6,6,2,6,5,5,5,6,2,2,3,1,1,1,4,2,3,2,1,4,1,4,1,1,1,2,5,1,5,4,3,2,4,2,1,4,2,2,2,5,5,5,5,4,4,4,4,5,3,1,1,5,1,4,4,1,1,1,1,3.5,2.25,2,2.5,2.5625,3.25,-3,-4,-7,2.125,2.8,4.86666666666667,3.1
"646","1",54,"4",-2,-2,-2,-2,-1,1,-2,-1,2,4,4,5,2,2,4,4,3,5,5,4,2,4,4,4,4,3,5,4,4,3,4,5,5,3,2,3,4,5,5,5,4,3,4,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,2,3,1,5,3,2,5,5,1,2,4,1,1,4,3,2,3,3,1,4,3,1,4,1,4,1,1,2.25,3.75,4.25,4.25,3.625,4,-6,-5,-11,1.3125,1,3.93333333333333,2.5
"647","2",54,"5",-2,-2,-2,-2,-2,-2,-2,-2,3,4,2,3,2,4,5,4,5,5,4,4,5,5,4,3,4,4,2,3,4,3,5,4,6,2,4,3,2,5,5,3,4,5,3,4,4,4,2,3,1,2,2,2,1,2,1,4,2,3,2,1,1,1,2,3,4,2,1,2,3,2,1,4,5,4,1,4,1,5,2,4,5,4,3,1,1,1,1,5,1,4,1,1,1,1,1,3.75,4.5,3.75,3.5,3.875,3.25,-8,-8,-16,1.875,3.4,3.86666666666667,2.46666666666667
"648","1",25,"6",-2,-2,-2,-2,-1,-1,-1,-2,2,4,2,4,2,5,3,4,3,5,5,4,4,5,1,4,4,4,4,5,2,2,4,4,5,4,2,3,3,3,4,3,1,5,1,5,6,4,2,1,2,2,1,1,1,2,1,2,4,2,2,2,2,2,4,1,2,1,2,4,4,1,1,4,4,1,2,3,2,1,3,4,3,3,1,4,1,1,2,5,1,1,2,1,1,1,1,2.75,4.75,2.75,4,3.5625,4.25,-6,-7,-13,1.9375,3.6,3.06666666666667,2.1
"649","1",21,"1",1,1,1,-1,1,1,-2,-1,2,4,4,5,3,2,4,3,4,1,5,5,2,4,4,4,4,3,4,5,3,2,1,4,1,1,1,2,4,1,1,1,3,1,4,4,4,4,3,4,1,1,4,2,1,1,2,2,1,1,3,1,2,3,3,2,3,1,1,2,3,1,2,3,3,1,2,2,1,1,5,3,1,4,2,4,2,1,4,5,1,2,5,3,1,1,1,2.75,2.75,4.25,4.25,3.5,4,-1,2,1,1.875,3.8,2,2.3
"650","1",48,"5",-2,-1,1,-2,-1,1,-1,-2,3,2,4,4,2,4,4,4,3,2,2,5,2,2,5,5,4,3,2,4,4,1,4,1,4,2,2,1,1,5,3,3,1,2,2,3,1,2,3,1,2,3,3,2,4,2,5,3,2,2,3,4,3,3,4,2,2,2,1,4,2,2,3,3,4,1,2,1,1,1,2,1,3,3,2,4,3,1,2,3,1,1,1,1,1,1,1,2.5,2.5,3.75,4.5,3.3125,3.25,-6,-1,-7,2.9375,2,2.4,1.86666666666667
"651","1",37,"2",-2,1,-2,-2,-1,-1,-2,-2,2,5,4,5,2,5,3,1,3,1,4,5,4,5,4,4,4,3,3,3,4,3,5,2,5,6,4,1,2,3,4,5,1,3,2,4,2,3,3,2,2,3,2,2,4,1,4,4,2,2,1,1,1,2,2,2,4,4,2,3,5,5,4,5,5,5,2,3,4,2,4,1,4,5,2,5,1,1,2,2,1,1,5,5,1,5,1,2.75,4,3.75,3.75,3.5625,3.25,-7,-4,-11,2.1875,2.8,3.33333333333333,3.2
"652","2",21,"5",-2,1,-2,-1,1,1,-1,2,2,1,2,3,1,2,2,2,1,2,4,4,2,1,3,3,5,3,4,5,4,4,2,1,5,5,3,4,4,3,2,6,3,5,2,4,2,2,2,3,2,1,2,1,4,2,3,4,2,3,2,3,1,2,4,5,4,3,1,1,3,1,1,3,5,3,3,3,2,4,4,4,4,4,2,4,1,2,2,5,1,5,5,5,1,4,1,1.5,1.5,2.75,3,2.1875,4.25,0,-1,-1,2.5625,2.6,3.53333333333333,3
"653","1",27,"2",-2,-2,-2,-2,-2,1,-2,-2,3,5,3,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,4,4,4,5,4,4,3,5,1,5,4,5,5,4,4,5,6,3,3,2,2,1,1,2,4,2,5,3,2,3,2,1,1,1,1,2,3,1,1,3,1,1,1,4,1,2,1,1,3,1,2,1,3,2,1,5,1,1,1,5,1,1,1,5,1,1,1,4,5,4.5,5,4.625,4.75,-8,-5,-13,2.0625,3.8,4.06666666666667,1.8
"654","1",22,"1",-1,1,1,1,1,2,-2,1,5,1,2,5,3,2,3,1,4,3,5,5,4,1,3,4,4,3,2,5,2,4,3,5,4,5,5,4,4,4,3,6,4,4,4,4,4,4,2,1,3,2,2,3,3,3,4,3,1,3,2,4,2,1,3,2,5,2,4,2,4,5,4,3,4,5,1,4,4,3,2,3,2,3,4,5,1,2,2,5,1,5,1,2,1,1,1,4,1.75,3.25,3.75,3.1875,3.5,-1,5,4,2.5625,3,4.06666666666667,2.96666666666667
"655","1",54,"4",-2,-1,-1,-2,-1,-1,-2,-2,3,4,3,4,4,5,3,3,3,2,5,4,4,5,4,5,5,5,5,4,3,2,2,1,3,2,3,1,1,2,1,2,1,2,3,3,2,5,2,4,1,4,1,1,2,1,5,1,2,2,2,1,1,1,1,1,1,1,1,2,1,4,4,4,2,4,1,2,1,1,3,2,3,2,2,1,1,1,1,4,1,1,1,1,1,1,1,3.5,4,3.75,4,3.8125,4.75,-7,-5,-12,1.6875,3.2,1.93333333333333,1.8
"656","2",20,"4",-1,1,-2,-2,1,1,1,-1,3,2,3,2,2,3,4,4,4,3,3,5,3,3,3,4,3,3,4,4,3,3,2,4,2,2,4,4,1,2,2,2,2,1,3,3,3,4,4,4,1,2,2,2,3,1,2,4,1,3,3,3,3,3,2,3,4,4,3,4,1,2,1,1,3,2,2,3,4,2,1,3,4,3,2,2,1,1,1,2,1,1,2,1,1,1,1,3,2.75,3.25,3.75,3.1875,3.5,0,-2,-2,2.375,3.6,2.46666666666667,2
"657","1",21,"4",-1,-2,1,1,-1,1,-1,-2,2,2,3,2,2,2,3,4,2,3,4,4,4,3,3,4,5,4,4,2,4,5,2,5,5,4,5,4,4,4,4,6,3,4,5,3,3,3,3,5,1,4,3,3,2,1,1,4,3,3,2,1,2,1,1,2,2,1,4,1,3,2,3,3,3,3,2,2,4,3,3,3,4,4,2,2,1,1,2,3,1,4,3,2,1,4,1,2.5,2.5,3.25,3.5,2.9375,3.75,-5,1,-4,2.125,3.4,4.26666666666667,2.53333333333333
"658","1",29,"4",-2,-2,-2,-2,2,2,-2,-1,4,4,4,4,4,3,3,2,4,5,4,4,5,4,3,4,4,3,4,5,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,3,1,2,5,3,1,4,2,1,2,4,1,1,1,1,2,1,3,1,2,3,1,3,1,1,1,4,1,2,5,1,1,1,1,4.25,4,3.5,3.5,3.8125,4,-3,-4,-7,1.625,1.4,1.46666666666667,1.9
"659","2",63,"2",-2,-2,-2,-2,-2,-2,-2,-2,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,2,2,3,2,2,3,2,2,3,2,1,1,2,1,1,2,1,1,2,3,1,4,2,1,1,1,1,1,1,1,4,1,1,2,1,1,1,4,2,1,1,1,4,1,4,1,1,1,1,1,3,1,1,5,1,5,1,1,1,1,1,4.5,4.75,5,5,4.8125,5,-8,-8,-16,1.5,1.4,2.06666666666667,1.76666666666667
"660","1",21,"4",-2,-2,-2,-2,2,2,1,-2,2,1,3,4,3,5,3,3,2,5,2,4,2,3,3,3,5,5,2,5,3,1,2,4,5,1,5,4,3,2,4,3,2,5,2,4,4,3,4,6,1,2,1,2,4,2,2,3,1,2,1,5,1,2,2,2,5,4,2,3,3,4,4,3,2,2,1,3,4,1,2,4,5,5,2,3,1,1,1,1,1,1,2,5,1,5,1,2.25,3.5,2.75,3.5,3,4.25,-1,-4,-5,2.0625,4.2,3.06666666666667,2.63333333333333
"661","1",23,"2",-2,-2,-1,-2,-1,-1,-2,-1,5,5,4,4,4,5,5,4,4,5,5,3,4,4,5,5,5,2,5,4,4,2,1,2,3,5,4,3,1,2,2,2,2,1,2,1,3,4,3,3,1,1,1,2,3,1,2,3,3,4,3,1,2,1,2,1,3,2,2,2,5,3,4,4,3,2,1,3,2,2,3,2,4,4,3,2,1,1,1,2,1,1,2,1,1,1,1,4.25,4.75,4.75,4,4.4375,4,-6,-6,-12,1.9375,2.8,2.4,2.23333333333333
"662","2",22,"1",-2,2,1,-1,1,1,1,-1,1,1,2,4,4,2,4,5,4,2,4,4,2,1,3,3,4,3,5,3,3,5,5,4,6,4,1,3,2,5,4,6,3,3,1,5,5,3,4,6,1,2,2,3,3,2,4,1,3,2,2,2,2,4,2,3,4,4,2,4,2,2,2,5,3,3,3,3,2,4,2,2,3,3,3,4,1,1,2,4,1,5,4,5,1,1,1,2.75,1.5,3.25,4,2.875,3.75,-1,3,2,2.375,4.6,3.66666666666667,2.73333333333333
"663","1",21,"4",-2,-1,-1,-2,-1,1,-1,-2,1,1,4,3,1,4,5,4,2,2,5,5,2,2,5,5,4,3,4,5,4,2,1,4,4,2,2,3,1,2,1,2,3,1,3,4,1,2,2,1,2,1,1,1,1,2,1,3,1,1,3,1,2,2,1,1,2,1,5,3,1,2,4,3,3,4,1,2,4,2,4,1,2,1,1,5,1,1,4,5,1,4,1,1,1,1,1,1.5,2.25,4.75,4.25,3.1875,4,-6,-3,-9,1.5,2,2.33333333333333,2.3
"664","1",23,"4",-1,1,-2,-1,1,1,1,1,3,2,3,4,3,2,4,2,3,2,4,3,4,2,2,3,5,3,3,5,4,2,4,6,4,5,4,6,5,5,3,5,2,3,6,4,4,3,3,2,1,2,4,2,5,5,4,4,4,2,2,1,1,1,2,1,1,4,1,1,1,2,3,3,3,4,1,1,4,2,5,2,4,3,2,3,1,1,1,4,1,5,1,1,1,1,1,3.25,2,3.25,3,2.875,4,2,-1,1,2.5625,3.2,4.26666666666667,2.23333333333333
"665","1",60,"3",-2,-2,-2,-2,-2,-2,-2,-2,4,3,4,5,5,4,4,5,5,5,5,4,5,2,4,5,5,4,3,4,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,4,2,2,1,1,1,1,1,2,1,1,2,2,1,3,1,1,2,3,1,1,1,1,2,1,1,3,4,3,2,1,2,1,1,4,1,1,1,1,1,1,1,2,2,1,1,5,2,1,1,1,4.75,3.5,4.25,4.75,4.3125,4,-8,-8,-16,1.5,2.6,1.33333333333333,1.63333333333333
"666","2",19,"4",-2,1,-2,-1,-2,-1,1,2,2,2,2,2,1,5,3,3,4,1,2,4,3,5,3,4,4,2,3,4,3,2,2,3,2,2,2,4,1,2,3,1,3,1,2,5,2,5,3,2,1,1,2,1,4,2,4,4,2,4,3,1,2,1,5,2,5,4,1,1,2,1,1,1,1,1,2,2,1,2,2,3,5,3,2,3,1,1,2,3,1,1,1,1,1,1,1,2.5,3.25,2.5,3.25,2.875,3.25,-1,-3,-4,2.4375,3.4,2.2,1.86666666666667
"667","1",31,"5",-2,-1,2,-2,-2,-2,-1,-2,2,1,3,4,1,3,5,4,1,4,5,3,5,4,5,4,4,3,5,5,4,4,2,1,4,4,4,5,4,3,4,2,1,4,2,5,4,3,6,6,2,1,2,1,2,2,3,3,3,2,2,1,2,1,1,1,5,1,3,2,2,2,2,4,3,3,1,4,3,3,5,3,4,2,1,3,2,1,1,4,1,1,5,1,1,1,1,2.25,3,4.5,3.75,3.375,4.25,-7,-3,-10,1.8125,4.8,3.2,2.43333333333333
"668","2",61,"5",-2,-2,-1,-1,-1,1,-1,-2,2,5,2,4,5,3,3,5,4,4,4,4,5,5,2,5,4,3,3,3,5,4,4,4,4,3,5,3,3,2,3,1,3,2,3,3,2,2,4,2,1,2,2,2,5,3,4,2,1,2,2,4,2,2,5,1,3,4,2,2,3,3,1,4,2,3,1,3,3,2,5,3,4,5,2,4,1,1,1,1,1,1,1,3,1,1,1,4,4.25,2.75,4.5,3.875,3.25,-6,-3,-9,2.5,2.6,3.26666666666667,2.33333333333333
"669","1",21,"4",-2,-1,-2,1,1,1,-1,-2,3,2,2,4,2,2,2,4,4,2,5,3,4,2,2,2,5,4,2,1,4,3,6,4,6,5,4,6,5,4,5,6,6,5,5,2,3,6,3,5,4,4,3,2,4,3,3,5,3,2,3,4,3,2,4,2,3,2,1,4,5,2,4,5,3,3,2,4,4,3,4,5,4,3,3,1,2,2,5,5,1,5,1,4,1,1,1,3.25,2,2.75,3.25,2.8125,3,-4,-1,-5,3.1875,3.8,4.93333333333333,2.96666666666667
"670","1",18,"4",-2,-2,-1,-2,1,1,-1,1,3,5,4,5,2,4,3,5,5,4,5,5,3,4,5,5,4,4,5,4,2,1,2,2,1,1,2,2,1,3,2,1,4,1,4,2,5,1,1,2,2,1,1,2,3,2,1,1,2,4,2,1,1,2,2,2,4,2,2,1,5,2,3,4,4,3,1,1,3,2,3,2,2,3,2,2,1,4,3,4,1,4,1,1,1,1,1,3.25,4.25,4.25,5,4.1875,4.25,-1,-4,-5,1.8125,2.2,1.93333333333333,2.4
"671","1",23,"5",-1,1,-1,-2,-1,-1,2,-1,3,4,2,3,4,5,3,3,4,5,5,3,4,4,3,5,4,3,3,2,5,1,1,5,5,2,3,2,3,1,4,4,4,4,5,3,1,5,3,1,3,2,2,3,3,5,3,2,3,3,2,3,3,2,2,2,3,2,3,4,2,1,2,2,4,1,2,4,4,3,4,3,4,3,4,2,3,1,1,1,1,4,1,1,1,1,1,3.75,4.5,3.25,3.5,3.75,3,-1,-3,-4,2.6875,2.6,3.26666666666667,2.3
"672","1",28,"5",-2,-2,-2,-2,-2,1,-2,-2,3,4,3,4,4,5,4,4,4,5,4,4,4,5,1,4,4,3,4,3,4,3,1,3,6,5,3,5,1,1,4,4,4,4,3,4,3,3,3,1,2,3,1,1,1,2,1,3,1,3,2,3,1,1,2,1,2,1,1,3,1,3,3,4,2,2,1,4,3,1,3,4,2,3,1,5,1,1,1,5,1,4,1,2,1,1,1,3.75,4.75,3,4,3.875,3.5,-8,-5,-13,1.75,2.8,3.4,2.16666666666667
"673","1",23,"3",-2,-2,1,-2,1,1,-2,1,4,4,4,4,3,5,3,5,4,5,4,4,4,5,5,4,5,4,4,5,1,3,5,5,4,2,2,3,1,5,3,4,2,3,4,2,1,1,1,1,1,1,1,2,5,2,5,3,1,1,1,1,2,1,1,5,1,1,2,3,1,1,1,4,2,1,1,1,2,1,5,1,4,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3.75,4.75,4,4.25,4.1875,4.5,-2,-2,-4,2.0625,1.2,3.13333333333333,1.56666666666667
"674","1",24,"5",-2,-1,-1,-1,-2,-1,-2,1,4,2,3,5,4,4,5,4,4,4,5,5,4,2,2,5,5,4,1,4,5,2,4,2,2,2,1,2,1,4,3,1,1,5,2,5,4,3,6,3,1,5,2,3,2,3,2,4,2,2,2,3,2,3,2,4,5,1,3,4,4,5,5,3,5,5,2,5,4,5,1,4,4,4,2,4,1,1,2,4,1,2,5,3,1,5,1,4,3,3.75,4.75,3.875,3.5,-5,-4,-9,2.625,4.2,2.46666666666667,3.23333333333333
"675","1",20,"4",-2,-1,-2,-1,2,2,1,-1,2,2,3,4,2,5,5,5,4,5,5,5,5,5,5,5,5,3,4,5,2,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,4,1,2,2,1,1,2,1,2,2,2,1,2,3,2,1,4,1,3,2,1,1,1,1,1,4,1,5,1,1,1,1,1,3.25,4.25,4.5,4.75,4.1875,4.25,0,-2,-2,1.5,1,1.33333333333333,1.76666666666667
"676","1",37,"2",-2,-1,-2,-2,-2,-1,-2,-2,3,2,2,4,2,3,4,4,4,3,3,4,3,2,4,4,4,3,5,3,4,4,3,3,2,3,1,2,1,2,2,5,1,3,2,5,4,5,3,2,1,3,2,2,3,2,2,2,2,3,3,1,3,3,2,1,2,1,1,4,4,2,4,4,3,2,2,4,4,4,2,4,1,2,1,1,2,1,1,2,1,3,1,1,1,1,1,3,2.5,3.25,4,3.1875,3.75,-8,-6,-14,2.1875,3.8,2.53333333333333,2.1
"677","1",27,"5",-2,-2,-1,-2,-2,1,1,-2,4,1,3,5,4,5,3,5,4,2,5,5,4,1,3,5,5,3,5,5,3,1,4,3,4,3,2,3,1,4,4,4,1,5,3,4,3,4,1,3,3,2,1,1,1,3,1,3,1,5,4,2,1,1,2,1,4,1,1,4,1,1,4,4,1,1,1,3,2,3,5,3,3,2,2,4,1,1,1,5,1,5,1,4,1,1,1,4,2.25,3.5,5,3.6875,4.5,-5,-4,-9,2,3,3,2.26666666666667
"678","1",20,"4",-2,-1,-1,-1,-1,1,-1,-2,2,2,1,4,2,3,5,4,2,3,4,4,2,4,4,4,5,4,4,4,3,3,1,4,4,4,2,4,2,1,3,3,3,3,3,2,3,2,3,5,1,2,2,3,2,1,2,3,2,2,3,1,2,3,1,1,3,2,3,1,3,2,1,3,5,4,1,2,1,2,2,1,2,1,1,4,1,1,1,4,1,1,1,1,1,1,1,2,3,3.5,4,3.125,4.25,-6,-2,-8,1.9375,3,2.86666666666667,1.9
"679","1",29,"5",-2,-1,1,-2,-2,-1,-1,-2,4,3,4,4,2,5,4,3,5,5,5,5,5,4,4,4,4,4,5,4,3,1,2,4,1,1,2,1,1,3,2,1,3,2,2,4,3,2,3,6,2,2,3,2,2,2,1,3,2,2,1,1,2,1,1,1,5,3,4,2,3,2,3,5,2,2,1,1,2,5,4,4,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,4.25,4.25,4,4.125,4.25,-7,-3,-10,1.75,3.6,1.93333333333333,2.26666666666667
"680","1",20,"4",-2,-1,-2,-2,-1,-2,-2,-2,4,5,2,4,2,5,4,4,5,1,4,4,4,5,4,4,4,3,4,4,2,1,1,1,2,1,1,4,1,3,1,3,1,1,1,2,3,4,2,4,2,2,1,2,1,2,1,3,2,2,2,2,3,4,4,2,4,1,2,5,2,1,1,4,2,2,2,2,2,1,2,1,2,3,1,2,1,1,1,3,1,1,1,1,1,1,1,3.75,4,3.5,4,3.8125,3.75,-7,-7,-14,2.1875,3,1.6,1.66666666666667
"681","1",23,"4",-2,-2,-2,-1,-2,-2,-2,-2,4,3,5,5,4,4,5,4,5,1,5,5,5,2,5,5,5,4,3,5,5,4,5,6,3,2,1,3,1,5,4,5,3,2,6,2,1,1,2,2,1,1,1,1,4,1,1,2,2,3,3,1,1,1,2,1,1,1,1,4,4,2,2,4,3,3,1,3,3,2,4,1,2,2,1,4,1,1,1,2,1,1,1,4,1,4,3,4.5,2.5,5,4.75,4.1875,4.25,-8,-7,-15,1.625,1.6,3.66666666666667,2.13333333333333
"682","1",26,"5",-2,1,2,1,1,2,-2,-2,2,1,1,3,1,2,3,2,1,1,3,3,1,1,2,3,4,2,4,2,6,4,4,5,6,5,5,4,6,4,3,6,3,4,4,6,5,3,5,3,1,2,4,2,5,2,3,5,1,3,4,3,1,3,3,3,5,2,5,3,3,4,2,4,2,4,1,2,4,2,3,5,2,3,3,5,1,1,5,4,1,1,4,1,1,1,1,1.25,1.25,2.25,2.75,1.875,3,-5,6,1,2.8125,4.4,4.6,2.73333333333333
"683","1",21,"4",-2,-2,-1,-2,-1,2,1,-1,2,4,3,4,2,5,4,4,2,4,5,4,2,5,5,4,5,5,4,4,4,5,3,3,5,3,3,1,1,4,4,5,2,5,5,2,1,2,1,2,1,1,2,2,1,1,5,1,2,2,2,1,1,2,1,1,3,1,3,3,4,1,4,4,3,3,1,2,1,1,4,4,2,2,1,3,1,1,1,4,1,5,1,2,1,1,1,2,4.5,4.25,4,3.6875,4.5,-3,-3,-6,1.625,1.6,3.53333333333333,2.2
"684","2",26,"2",1,1,1,-2,-1,1,2,1,4,1,3,4,2,4,4,4,2,4,4,3,4,2,2,4,4,4,1,4,1,2,1,2,2,3,3,2,1,1,4,2,1,1,4,4,4,2,4,5,2,3,3,2,4,2,5,3,2,1,3,4,4,4,4,3,4,1,2,1,1,2,3,3,2,3,4,1,2,1,4,4,1,2,1,2,2,1,1,4,3,5,4,5,1,5,4,3,2.75,3.25,3.75,3.1875,3.25,3,1,4,3.0625,3.8,2,2.6
"685","1",21,"4",-2,-1,-2,-2,-2,-2,-1,-2,2,4,2,4,3,5,2,3,4,4,4,4,4,5,3,2,4,2,3,4,4,4,3,3,4,3,3,3,3,4,4,4,2,4,2,5,5,5,5,2,1,2,2,3,3,2,4,3,2,2,4,3,1,2,4,1,5,3,2,4,2,1,1,4,3,3,1,2,2,2,4,2,2,2,1,4,2,1,1,1,1,1,1,1,1,1,1,3.25,4.5,2.75,3.25,3.4375,3.25,-7,-7,-14,2.4375,4.4,3.33333333333333,1.93333333333333
"686","1",24,"1",-2,1,-1,-2,2,1,-2,1,1,3,4,3,1,2,2,5,1,3,3,4,1,2,3,4,5,3,4,3,4,1,4,5,4,2,5,4,3,5,3,3,4,3,4,5,5,1,3,3,1,5,1,5,5,2,5,3,1,3,2,3,2,2,4,1,4,4,2,1,3,3,3,3,3,4,2,1,3,2,3,2,4,4,2,4,3,4,4,4,3,1,1,2,4,1,1,1,2.5,3,4,2.625,3.75,-1,-1,-2,2.8125,3.4,3.6,2.8
"687","1",33,"5",-2,-2,-2,-2,-1,-1,-1,-2,3,2,2,3,5,3,5,4,3,5,5,5,4,2,5,4,5,3,4,5,5,4,5,5,5,4,6,4,3,5,6,4,5,3,3,4,4,4,6,5,1,2,4,3,5,3,5,3,2,4,1,1,2,1,1,2,2,2,1,4,2,2,2,4,2,2,2,2,4,1,2,4,4,2,1,4,2,1,1,2,1,1,3,1,1,1,1,3.75,3,4.25,4,3.75,4.25,-6,-7,-13,2.5,4.6,4.46666666666667,2
"688","1",54,"5",-2,-2,-2,-2,-1,1,-1,1,4,5,2,3,2,5,4,4,4,2,2,5,4,5,4,5,5,5,5,4,4,3,2,4,3,2,3,3,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,3,2,3,1,1,1,2,1,1,5,1,1,4,1,1,1,4,2,1,1,3,1,1,4,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3.5,4.25,3,4.25,3.75,4.75,-3,-5,-8,1.625,1.4,2.26666666666667,1.56666666666667
"689","2",62,"5",-2,-2,-2,-2,1,1,-1,1,4,5,2,3,2,5,3,2,4,5,2,3,4,5,2,4,2,2,4,4,4,3,5,5,6,5,3,3,4,6,4,6,4,4,2,4,4,5,5,1,3,1,1,2,4,2,4,1,1,2,3,1,3,4,2,2,5,1,2,2,2,1,2,4,2,3,2,2,1,2,2,2,2,2,4,1,1,1,3,1,1,1,2,1,1,1,1,3.5,5,2.25,3,3.4375,3,-1,-5,-6,2.25,3.8,4.26666666666667,1.86666666666667
"690","1",23,"4",-1,-2,1,-2,-1,-1,-2,-1,1,1,4,5,3,5,5,3,2,5,5,5,3,2,4,2,5,4,4,3,4,4,3,5,4,4,5,6,4,3,4,4,4,4,4,2,1,1,4,1,1,2,1,1,1,1,5,2,3,1,2,1,1,1,2,1,2,1,1,3,3,2,1,5,3,3,1,5,2,1,5,1,3,2,1,4,1,1,2,4,1,5,4,5,1,1,1,2.25,3.25,4.5,3.75,3.4375,4,-5,-4,-9,1.625,1.8,4.13333333333333,2.4
